binarize,average,distribution,sample_size,stat,pvalue
True,True,equal,40.0,0.009666406225189291,0.23897059169160387
True,True,equal,40.0,0.018272440313146225,0.1882963047305316
True,True,equal,40.0,0.04533161405792493,0.09348795347162528
True,True,equal,40.0,0.005652692664079608,0.26816533403462584
True,True,equal,40.0,0.0013738441387938492,0.3043689423634264
True,True,equal,40.0,-0.0053198063646917116,0.37494577961244846
True,True,equal,40.0,-0.004100041316337395,0.36054375916793424
True,True,equal,40.0,-0.028243255468110243,1.0
True,True,equal,40.0,-0.017683037204401376,0.5885091677516265
True,True,equal,40.0,-0.004323234968463251,0.3631209652145564
True,True,same_mean,40.0,-0.032577048713399254,1.0
True,True,same_mean,40.0,-0.0004111456555651679,0.3213229103625829
True,True,same_mean,40.0,0.1739627899927441,0.00478617567428961
True,True,same_mean,40.0,-0.0401649949756629,1.0
True,True,same_mean,40.0,-0.002826446969590434,0.34630731144914284
True,True,same_mean,40.0,-0.017208192812135162,0.5766558113743292
True,True,same_mean,40.0,-0.02599268464878885,1.0
True,True,same_mean,40.0,-0.019787989568258675,0.647961053270568
True,True,same_mean,40.0,-0.024354346005796956,0.8723255974358701
True,True,same_mean,40.0,0.03197664078606977,0.13113085258816284
True,True,same_mean,40.0,-0.019207992187470938,0.6302806915156391
True,True,same_mean,40.0,-0.034657658022814834,1.0
True,True,same_mean,40.0,0.02585173212764939,0.15380830848285407
True,True,same_mean,40.0,-0.0345668475439506,1.0
True,True,same_mean,40.0,-0.025391827006564918,1.0
True,True,same_mean,40.0,-0.02093040978728295,0.686606540123661
True,True,same_mean,40.0,0.03603307739432334,0.11817650973144538
True,True,same_mean,40.0,-0.03416970980918213,1.0
True,True,same_mean,40.0,0.06113612573741315,0.06342633843037128
True,True,same_mean,40.0,0.003746921763119387,0.28357492640926557
True,True,same_mean,40.0,0.0053041595484155735,0.2709034995263527
True,True,same_mean,40.0,-0.0003740276233091126,0.3209579423451782
True,True,same_mean,40.0,0.0013815645960101684,0.30429817210895405
True,True,same_mean,40.0,-0.02888215716328416,1.0
True,True,same_mean,40.0,-0.0210445961370731,0.6908041980549264
True,True,same_mean,40.0,0.0053138590269445965,0.2708268266297614
True,True,same_mean,40.0,-0.0009091645162142455,0.3262731349972231
True,True,same_mean,40.0,-0.020003847039418276,0.6548450834653599
True,True,same_mean,40.0,-0.018388293293670286,0.6070668792889848
True,True,same_mean,40.0,0.06973142876020684,0.05158253633131729
True,True,same_mean,40.0,0.011824697775984855,0.22487485973477006
True,True,same_mean,40.0,0.01871130885463913,0.18607141134270225
True,True,same_mean,40.0,0.12462789123342184,0.014427096644928179
True,True,same_mean,40.0,-0.013599535704221816,0.4994906011351192
True,True,same_mean,40.0,-0.006173525391963421,0.38550946308275325
True,True,same_mean,40.0,0.10354536635257523,0.023356222308766127
True,True,same_mean,40.0,-0.018527693732675342,0.6108822166878599
True,True,same_mean,40.0,0.0011971541556438764,0.3059944244993964
True,True,same_mean,40.0,-0.004664163201129161,0.36710708681487436
True,True,same_mean,40.0,-0.003104444352919753,0.34934849698227144
True,True,same_mean,40.0,0.10937175307427753,0.020428861909304652
True,True,same_mean,40.0,-0.024162650226963445,0.8547873194262438
True,True,same_mean,40.0,-0.022103223334665016,0.7335565279892922
True,True,same_mean,40.0,0.005442386755969717,0.26981339147665484
True,True,same_mean,40.0,0.02670664241813073,0.15039245763644263
True,True,same_mean,40.0,0.07492171660979355,0.04558487859071943
True,True,same_mean,40.0,-0.017367850304595072,0.5805874017771073
True,True,same_mean,40.0,0.007358057769448409,0.2552529291966902
True,True,same_mean,40.0,-0.028364177349850687,1.0
True,True,same_mean,40.0,-0.015004924019850319,0.5271909931371366
True,True,diff_mean,40.0,0.33725855407439387,0.00014087997355002516
True,True,diff_mean,40.0,0.37554380668004494,6.261889475678157e-05
True,True,diff_mean,40.0,0.5393189146858118,2.023335391899552e-06
True,True,diff_mean,40.0,0.5165939494165335,3.248715169282017e-06
True,True,diff_mean,40.0,0.3666191094838634,7.561991612312094e-05
True,True,diff_mean,40.0,0.2692662899320014,0.000601719112882925
True,True,diff_mean,40.0,0.3090827273117726,0.00025659515612955084
True,True,diff_mean,40.0,0.3509260361617434,0.00010542158614691474
True,True,diff_mean,40.0,0.37348089105682236,6.540868319981651e-05
True,True,diff_mean,40.0,0.3450435684235688,0.00011942508635060232
True,True,diff_mean,40.0,0.351807075299893,0.00010347148192156578
True,True,diff_mean,40.0,0.6630260679463745,1.5539457641527944e-07
True,True,diff_mean,40.0,0.22410319902050632,0.0015961976308895142
True,True,diff_mean,40.0,0.2250443930775838,0.001563893565112925
True,True,diff_mean,40.0,0.27240978645899866,0.0005624279726749641
True,True,diff_mean,40.0,0.13493715479625432,0.01142820696198858
True,True,diff_mean,40.0,0.33244790381252465,0.00015603751992270307
True,True,diff_mean,40.0,0.316828859642806,0.00021754220206222398
True,True,diff_mean,40.0,0.37373124754311265,6.506355603439002e-05
True,True,diff_mean,40.0,0.34608244201051275,0.00011682246288245437
True,True,diff_mean,40.0,0.32868305577316576,0.00016903753149825483
True,True,diff_mean,40.0,0.43426452181557695,1.8184406353716417e-05
True,True,diff_mean,40.0,0.1544932843170605,0.007373174616097015
True,True,diff_mean,40.0,0.6042679856905735,5.24728550100802e-07
True,True,diff_mean,40.0,0.5311055976591537,2.4007990673981157e-06
True,True,diff_mean,40.0,0.48384965068078833,6.4358883455047106e-06
True,True,diff_mean,40.0,0.6044630102678158,5.226102914821041e-07
True,True,diff_mean,40.0,0.12043083034205206,0.015869889713028433
True,True,diff_mean,40.0,0.3121002389210043,0.0002406051076217972
True,True,diff_mean,40.0,0.4378418425749619,1.6868972963302586e-05
True,True,diff_mean,40.0,0.33951506341364884,0.000134289792427535
True,True,diff_mean,40.0,0.57525763732472,9.582145070303644e-07
True,True,diff_mean,40.0,0.39899974807963406,3.817590403312596e-05
True,True,diff_mean,40.0,0.375085951739465,6.322755924403298e-05
True,True,diff_mean,40.0,0.26776677796842663,0.0006214270375046986
True,True,diff_mean,40.0,0.2671541041974152,0.0006296657606829236
True,True,diff_mean,40.0,0.5168027710724538,3.234599385127476e-06
True,True,diff_mean,40.0,0.2770551038314507,0.0005090538033178111
True,True,diff_mean,40.0,0.3404395989823903,0.00013168012573674443
True,True,diff_mean,40.0,0.31057999813667314,0.000248531388289552
True,True,diff_mean,40.0,0.5281406476381666,2.5537784738547246e-06
True,True,diff_mean,40.0,0.24363144700409864,0.0010454687121876172
True,True,diff_mean,40.0,0.33796625146419096,0.00013877881321927772
True,True,diff_mean,40.0,0.5086626281438171,3.833189012549343e-06
True,True,diff_mean,40.0,0.5593370010141417,1.334051038381108e-06
True,True,diff_mean,40.0,0.3294209276491485,0.00016640644256247987
True,True,diff_mean,40.0,0.4402162110518951,1.6049081721424754e-05
True,True,diff_mean,40.0,0.34288333312121927,0.00012502540131974216
True,True,diff_mean,40.0,0.3870473333257114,4.911690970888877e-05
True,True,diff_mean,40.0,0.4085329599684706,3.1232175514879515e-05
True,True,equal,50.0,-0.01581602101246536,0.6473959849551246
True,True,equal,50.0,-0.019982098400390395,0.976132540232368
True,True,equal,50.0,0.030106716628997134,0.11346129562525507
True,True,equal,50.0,0.01443918362690491,0.18944105053896626
True,True,equal,50.0,-0.007383368507365676,0.42705045087919946
True,True,equal,50.0,-0.02307000201718384,1.0
True,True,equal,50.0,0.014914675594310412,0.18641395580048611
True,True,equal,50.0,-0.014457947920244725,0.5986065917171685
True,True,equal,50.0,-0.022605255677697517,1.0
True,True,equal,50.0,-0.016226563041619943,0.6640243333096656
True,True,equal,50.0,0.016756622176457327,0.17520536743018944
True,True,equal,50.0,0.01381517549580433,0.1935009761585607
True,True,equal,50.0,-0.01801699748342531,0.7528519096790542
True,True,equal,50.0,-0.018280114023199536,0.7693327153487631
True,True,equal,50.0,-0.01022523087369827,0.4844905904758897
True,True,equal,50.0,-0.005397034469670587,0.3928351305266303
True,True,equal,50.0,-0.028981276933932907,1.0
True,True,equal,50.0,-0.014135854417281272,0.5881725232752263
True,True,equal,50.0,-0.031007141482185745,1.0
True,True,equal,50.0,-0.01702989952951146,0.6999681245323951
True,True,equal,50.0,-0.022608636457731722,1.0
True,True,equal,50.0,-0.024720735876262258,1.0
True,True,equal,50.0,-0.018519799529962504,0.7855852402983828
True,True,equal,50.0,-0.02263928509866392,1.0
True,True,equal,50.0,0.031348578252224125,0.10908489763887168
True,True,equal,50.0,-0.023797745406605356,1.0
True,True,equal,50.0,-0.008786905882209605,0.45399657185572373
True,True,equal,50.0,0.014186886402019233,0.19107046371411593
True,True,equal,50.0,-0.00987811565151377,0.4768345452760031
True,True,equal,50.0,-0.022583488171040344,1.0
True,True,equal,50.0,-0.01779329809659651,0.7397629568194073
True,True,equal,50.0,-0.015255401427929274,0.6262140040605977
True,True,equal,50.0,0.0017440079757544658,0.2970923434287315
True,True,equal,50.0,-0.02763383046883397,1.0
True,True,equal,50.0,-0.025329511610290355,1.0
True,True,equal,50.0,-0.02352014500400821,1.0
True,True,equal,50.0,0.009857882654927498,0.22176796121987602
True,True,equal,50.0,-0.013068542588204028,0.5560595857673103
True,True,equal,50.0,-0.01475199748794694,0.6084760106323788
True,True,equal,50.0,-0.007955220496266761,0.437725028517166
True,True,equal,50.0,-0.02432878713286983,1.0
True,True,equal,50.0,-0.010584470297974798,0.49263016584074326
True,True,equal,50.0,-0.009621527388370512,0.47130119200995624
True,True,equal,50.0,-0.019419493415234627,0.8647205661574767
True,True,equal,50.0,0.08273849628201665,0.02342210176230674
True,True,equal,50.0,-0.01701721089793798,0.6993590858540684
True,True,equal,50.0,-0.027379010891086318,1.0
True,True,equal,50.0,-0.02243613458698743,1.0
True,True,equal,50.0,-0.023254500574664626,1.0
True,True,equal,50.0,0.010816951798128147,0.21449168719151646
True,True,same_mean,50.0,-0.01985634435028391,0.9324591128557601
True,True,same_mean,50.0,0.0029491035189215947,0.284082504681547
True,True,same_mean,50.0,0.035699394976927736,0.09515249023707693
True,True,same_mean,50.0,-0.010672391389140333,0.49465706954325894
True,True,same_mean,50.0,0.005210748517337915,0.261549387723513
True,True,same_mean,50.0,-0.004386098491290077,0.3769286452947397
True,True,same_mean,50.0,0.02115960022032769,0.15141076905846831
True,True,same_mean,50.0,-0.00637182499250548,0.40910204774031167
True,True,same_mean,50.0,-0.01935762237062169,0.8577669907225647
True,True,same_mean,50.0,0.11887745199863958,0.0084106828501162
True,True,same_mean,50.0,0.034117815670674574,0.09997822433337088
True,True,same_mean,50.0,0.027287429519083365,0.12413390060202317
True,True,same_mean,50.0,-0.019687213062119877,0.9004781285961915
True,True,same_mean,50.0,0.0363544788677238,0.09322851719184051
True,True,same_mean,50.0,0.0356518192919646,0.09529389286047883
True,True,same_mean,50.0,0.0255531587669528,0.1312499402446565
True,True,same_mean,50.0,0.038179290072234744,0.0880884158833765
True,True,same_mean,50.0,-0.018857464458093595,0.8110962112988329
True,True,same_mean,50.0,0.024225379948258442,0.13700593074489276
True,True,same_mean,50.0,-0.021684195609947932,1.0
True,True,same_mean,50.0,-0.029506180170231266,1.0
True,True,same_mean,50.0,0.14494615002889716,0.004081249343098838
True,True,same_mean,50.0,0.0005425989656555918,0.31083371479546346
True,True,same_mean,50.0,0.022580423350153967,0.14453302608330357
True,True,same_mean,50.0,-0.02453097272256387,1.0
True,True,same_mean,50.0,0.04569632516296442,0.06992345452108671
True,True,same_mean,50.0,0.012262647901710638,0.20405204230588847
True,True,same_mean,50.0,0.006715298418728907,0.24778221603594797
True,True,same_mean,50.0,0.002789927620843952,0.2857587698817291
True,True,same_mean,50.0,-0.018766217668286365,0.8038458696249959
True,True,same_mean,50.0,-0.007456411310487142,0.4283918072568662
True,True,same_mean,50.0,0.023892577406137663,0.13849256238422736
True,True,same_mean,50.0,0.050895807503957606,0.0597327144134069
True,True,same_mean,50.0,-0.004724357031248613,0.38214749458612307
True,True,same_mean,50.0,0.020264561263104653,0.15593322223092873
True,True,same_mean,50.0,-0.014549576590747995,0.6016455421254026
True,True,same_mean,50.0,0.005994867505525204,0.2542601043775158
True,True,same_mean,50.0,-0.01965936758255818,0.8961666989657641
True,True,same_mean,50.0,-0.01740480026147155,0.7186810225456737
True,True,same_mean,50.0,-0.014715609694871498,0.6072359982162364
True,True,same_mean,50.0,-0.009102567604141507,0.46042075212596645
True,True,same_mean,50.0,0.05953928707446456,0.046126622137380884
True,True,same_mean,50.0,-0.017529098944444942,0.7252209518877808
True,True,same_mean,50.0,0.001222209031206429,0.3029620533147307
True,True,same_mean,50.0,0.006603314096081476,0.2487757408711791
True,True,same_mean,50.0,0.0423706254218722,0.07740652419661768
True,True,same_mean,50.0,-0.0004278136037155968,0.32254238402332036
True,True,same_mean,50.0,-0.025784021086326856,1.0
True,True,same_mean,50.0,0.031180229806407327,0.10966713590535213
True,True,same_mean,50.0,0.10530201908766686,0.012313915290678835
True,True,diff_mean,50.0,0.4849593274528739,5.041269656869574e-07
True,True,diff_mean,50.0,0.2716774824069666,0.00013405684213777235
True,True,diff_mean,50.0,0.2307810366455958,0.00039853447796287477
True,True,diff_mean,50.0,0.3411845219972276,2.1413842391099415e-05
True,True,diff_mean,50.0,0.48850733656087975,4.59831724070601e-07
True,True,diff_mean,50.0,0.2686953713190122,0.0001450985717770443
True,True,diff_mean,50.0,0.35125727659809813,1.64392072843467e-05
True,True,diff_mean,50.0,0.486468608768411,4.84784088882036e-07
True,True,diff_mean,50.0,0.4600386509349811,9.623905525623214e-07
True,True,diff_mean,50.0,0.5584014632946607,7.542719104293865e-08
True,True,diff_mean,50.0,0.33500652521340574,2.518742944401718e-05
True,True,diff_mean,50.0,0.31716174415136594,4.028132197528556e-05
True,True,diff_mean,50.0,0.34882409929959407,1.752276772839421e-05
True,True,diff_mean,50.0,0.3154661295433797,4.212168856146462e-05
True,True,diff_mean,50.0,0.204140091308597,0.0008148915159843603
True,True,diff_mean,50.0,0.3474487448346486,1.8166697946645474e-05
True,True,diff_mean,50.0,0.16944325293107076,0.0020861329271736197
True,True,diff_mean,50.0,0.36500334444954285,1.1466033474559204e-05
True,True,diff_mean,50.0,0.3031620452646431,5.8268783418340506e-05
True,True,diff_mean,50.0,0.45977842332921914,9.689162854388885e-07
True,True,diff_mean,50.0,0.33060615529057685,2.8276414470444515e-05
True,True,diff_mean,50.0,0.09821057788469056,0.015050652491885724
True,True,diff_mean,50.0,0.3939153859834488,5.383481670064585e-06
True,True,diff_mean,50.0,0.4165236701641062,2.9849875441695704e-06
True,True,diff_mean,50.0,0.39140899537373325,5.747649944267861e-06
True,True,diff_mean,50.0,0.5768080904220976,4.6911286951629804e-08
True,True,diff_mean,50.0,0.23389415966763663,0.0003666918612200093
True,True,diff_mean,50.0,0.23498917734184155,0.00035611217690913617
True,True,diff_mean,50.0,0.29950323794311107,6.4179013027744e-05
True,True,diff_mean,50.0,0.3759029156538314,8.620131939285166e-06
True,True,diff_mean,50.0,0.20440262843125517,0.000809147647768812
True,True,diff_mean,50.0,0.2715348719271007,0.00013456508884476586
True,True,diff_mean,50.0,0.4336786969512788,1.9095774089253302e-06
True,True,diff_mean,50.0,0.2676877488917034,0.00014903285299518453
True,True,diff_mean,50.0,0.315249510217171,4.236281086474387e-05
True,True,diff_mean,50.0,0.38097613566090016,7.549061988768815e-06
True,True,diff_mean,50.0,0.26985256665003093,0.00014070909953030727
True,True,diff_mean,50.0,0.5692076840048812,5.70714275394453e-08
True,True,diff_mean,50.0,0.20525037145673428,0.000790878318512787
True,True,diff_mean,50.0,0.42388473385430103,2.4641236483309164e-06
True,True,diff_mean,50.0,0.23069163451398828,0.00039948902918314337
True,True,diff_mean,50.0,0.2520122877882078,0.00022611151248975786
True,True,diff_mean,50.0,0.423286409510246,2.502820739735186e-06
True,True,diff_mean,50.0,0.5324009246062298,1.4764071444592077e-07
True,True,diff_mean,50.0,0.526865822153697,1.7035445639271828e-07
True,True,diff_mean,50.0,0.3938291769799078,5.395614257057298e-06
True,True,diff_mean,50.0,0.3500194719760231,1.6981752962389185e-05
True,True,diff_mean,50.0,0.4369252770340675,1.754901290601367e-06
True,True,diff_mean,50.0,0.440701434571821,1.5907286946761017e-06
True,True,diff_mean,50.0,0.5280277207142776,1.653127102132368e-07
True,True,equal,60.0,0.036188334505399336,0.07494276962301988
True,True,equal,60.0,-0.020087149452914916,1.0
True,True,equal,60.0,-0.019110095373217333,1.0
True,True,equal,60.0,-0.01985461344493859,1.0
True,True,equal,60.0,-0.023440308418276837,1.0
True,True,equal,60.0,-0.01569220289578201,0.8089341995295605
True,True,equal,60.0,-0.01844940594055848,1.0
True,True,equal,60.0,0.0008087435214990869,0.30584712695462607
True,True,equal,60.0,0.0581985094662415,0.03405559697666133
True,True,equal,60.0,0.09247349117696571,0.01049779617542415
True,True,equal,60.0,-0.014533453542264022,0.7205223311960083
True,True,equal,60.0,0.01122313159064874,0.19580536762557338
True,True,equal,60.0,0.045882306755355706,0.05271476439786775
